id,text,source,word_count,dialect
SASAK_SENT_006153,"Ie pade oros Stepanus sugul ojok luah kote, beterus pelewasne kadu batu.",alkitab_sasak_Kis_7_58,12,general
SASAK_SENT_006154,Saksi-saksi noloq jubah ie pade leq julun naen sopoq terune aranne Saulus.,alkitab_sasak_Kis_7_58,12,general
SASAK_SENT_006155,"Sewaktu ie pade pelewas Stepanus, Stepanus bekuih, ""Junjungan Saq Mulie Deside Isa, terimaq roh tiang!""",alkitab_sasak_Kis_7_59,15,general
SASAK_SENT_006156,"Terus ie sujut dait bekuih siq suare saq beleq, ""Junjungan Saq Mulie, sampunang dose niki tetanggungang tipaq ie pade!"" Sesampun bebase maraq nike, ie ninggal.",alkitab_sasak_Kis_7_60,25,general
SASAK_SENT_006157,Dait Saulus endah seneng Stepanus temateq.,alkitab_sasak_Kis_8_1,6,general
SASAK_SENT_006158,"Jelo nike endah jemaah leq Yerusalem mulai teaniaye, sehingge ie pade selapuq, bepencar-pencar ojok selapuq daerah Yudea dait Samaria kecuali rasul-rasul.",alkitab_sasak_Kis_8_1,21,general
SASAK_SENT_006159,Dengan-dengan saq takut tipaq Allah nguburang Stepanus dait nangis eroq aseq.,alkitab_sasak_Kis_8_2,11,general
SASAK_SENT_006160,Laguq Saulus terus doang berusahe nganiaye jemaah.,alkitab_sasak_Kis_8_3,7,general
SASAK_SENT_006161,"Ie lumbar leman bale saq sopoq ojok bale saq lainne, dait orosne sugul dengan-dengan beriman, terus tamaqne ojok dalem bui.",alkitab_sasak_Kis_8_3,20,general
SASAK_SENT_006162,Dengan-dengan percaye saq sampun bepencar nike beriteang Kabar Solah leman Allah nike ojok embe-embe.,alkitab_sasak_Kis_8_4,14,general
SASAK_SENT_006163,Pilipus lumbar ojok sopoq kote leq Samaria dait beriteang tipaq dengan-dengan leq derike mengenai Almasih saq tejanjiqang siq Allah.,alkitab_sasak_Kis_8_5,19,general
SASAK_SENT_006164,"Waktu dengan-dengan dengah Pilipus bebaos dait ie pade serioq keajaipan-keajaipan saq ie piaq, luweq leq antare ie pade saq perhatiang napi saq tesampeang siq Pilipus.",alkitab_sasak_Kis_8_6,25,general
SASAK_SENT_006165,Sengaq roh-roh jahat sampun sugul sambil nyurak-nyurak leman dengan luweq saq tekuasein siq roh jahat.,alkitab_sasak_Kis_8_7,15,general
SASAK_SENT_006166,Dengan-dengan kepaq dait dempang endah luweq saq teselahang.,alkitab_sasak_Kis_8_7,8,general
SASAK_SENT_006167,Make dengan-dengan leq kote nike cemoh gati.,alkitab_sasak_Kis_8_8,7,general
SASAK_SENT_006168,"Leq kote nike araq sopoq dengan aranne Simon, saq leman laeq miaq dengan-dengan Samaria takjub siq ilmu seherne.",alkitab_sasak_Kis_8_9,18,general
SASAK_SENT_006169,Ie ngaku diriqne bahwe ie dengan saq luar biase.,alkitab_sasak_Kis_8_9,9,general
SASAK_SENT_006170,Make selapuq dengan leq kote nike leman macem-macem golongan masyarakat sanget merhatiang ie.,alkitab_sasak_Kis_8_10,13,general
SASAK_SENT_006171,"Ie pade bebase, ""Dengan niki kuase leman Allah saq kesohor saq tesebut 'Kuase Beleq' nike.""",alkitab_sasak_Kis_8_10,15,general
SASAK_SENT_006172,"Sampun ngoneq gati ie miaq ie pade takjub siq kekuatan seherne, sehingge ie pade turut ie.",alkitab_sasak_Kis_8_11,16,general
SASAK_SENT_006173,Laguq Pilipus beriteang tipaq ie pade Kabar Solah mengenai Kerajaan Allah dait mengenai pesengan Deside Isa Almasih.,alkitab_sasak_Kis_8_12,17,general
SASAK_SENT_006174,"Make ie pade percaye leq berite saq tesampeang siq Pilipus, terus ie pade tebaptis dengan-dengan mame dait dengan nine.",alkitab_sasak_Kis_8_12,19,general
SASAK_SENT_006175,Simon mesaq endah percaye.,alkitab_sasak_Kis_8_13,4,general
SASAK_SENT_006176,"Dait sesampun tebaptis, ie tetep turut Pilipus.",alkitab_sasak_Kis_8_13,7,general
SASAK_SENT_006177,Keajaipan-keajaipan saq telaksane miaq Simon jari bengaq.,alkitab_sasak_Kis_8_13,7,general
SASAK_SENT_006178,Rasul-rasul leq Yerusalem mirengang bahwe dengan-dengan Samaria sampun nerimaq Manik Allah.,alkitab_sasak_Kis_8_14,11,general
SASAK_SENT_006179,Keranaq nike ie pade ngutus Petrus dait Yahya ojok derike.,alkitab_sasak_Kis_8_14,10,general
SASAK_SENT_006180,"Waktu Petrus dait Yahya nike dateng, ie pade do'eang dengan-dengan Samaria nike adeq ie pade mauq Roh Suci,",alkitab_sasak_Kis_8_15,18,general
SASAK_SENT_006181,sengaq leq waktu nike leq antare ie pade ndeqman araq sopoq dengan juaq saq nerimaq Roh Suci; ie pade baruq tebaptis dalem pesengan Junjungan Saq Mulie Deside Isa doang.,alkitab_sasak_Kis_8_16,29,general
SASAK_SENT_006182,Terus Petrus dait Yahya noloq ime ie pade leq atas dengan-dengan Samaria nike; make ie pade nerimaq Roh Suci.,alkitab_sasak_Kis_8_17,19,general
SASAK_SENT_006183,"Simon serioq bahwe lantaran ime rasul-rasul tetoloq leq atas dengan-dengan nike, Roh Allah teicanin tipaq ie pade.",alkitab_sasak_Kis_8_18,17,general
SASAK_SENT_006184,"Keranaq nike Simon jauq kepeng tipaq Petrus dait Yahya,",alkitab_sasak_Kis_8_18,9,general
SASAK_SENT_006185,"terus bebase, ""Icanin endah tipaq tiang kuase nike adeq lamun ime tiang tetoloq leq sai juaq, dengan nike gen nerimaq Roh Suci.""",alkitab_sasak_Kis_8_19,22,general
SASAK_SENT_006186,"Laguq jawab Petrus, ""Celake side dait kepengde!",alkitab_sasak_Kis_8_20,7,general
SASAK_SENT_006187,Side paran paice Allah bau tebeli siq kepeng?,alkitab_sasak_Kis_8_20,8,general
SASAK_SENT_006188,"Side ndeq bedowe bagian dalem pegawean tiang pade, sengaq aten side ndeq lomboq leq arepan Allah.",alkitab_sasak_Kis_8_21,16,general
SASAK_SENT_006189,"Jari, pade tobat leman kejahatande niki dait bedo'e tipaq Tuhan semoge Ie ngampunin niat atende niki.",alkitab_sasak_Kis_8_22,16,general
SASAK_SENT_006190,"Sengaq tiang taoq side penoq siq talon ate dait dose leq dalem atende.""",alkitab_sasak_Kis_8_23,13,general
SASAK_SENT_006191,"Beterus Simon bebase, ""Tulung tunasang tipaq Tuhan adeq ndeq sopoq juaq leman saq side pade ucapang nike telaksane leq tiang.""",alkitab_sasak_Kis_8_24,20,general
SASAK_SENT_006192,"Sesampun ie pade nyampeang kesaksian dait beriteang manik Tuhan, Petrus dait Yahya tulak ojok Yerusalem.",alkitab_sasak_Kis_8_25,15,general
SASAK_SENT_006193,"Dait leq dalem kelampan uleq, ie pade beriteang Kabar Solah nike leq luweq kampung leq Samaria.",alkitab_sasak_Kis_8_25,16,general
SASAK_SENT_006194,"Sopoq malaekat Tuhan bemanik leq Pilipus, ""Silaq berangkat!",alkitab_sasak_Kis_8_26,8,general
SASAK_SENT_006195,"Lumbar ojok lauq ojok langan saq hubungang Yerusalem dait Gaza."" Rurung nike sepi.",alkitab_sasak_Kis_8_26,13,general
SASAK_SENT_006196,Make Pilipus berangkat.,alkitab_sasak_Kis_8_27,3,general
SASAK_SENT_006197,Leq waktu nike araq sopoq pegawe istane Etiopia saq kenyeke dalem kelampanne tulak ojok negerine.,alkitab_sasak_Kis_8_27,15,general
SASAK_SENT_006198,"Dengan nike pegawe tinggi saq betanggung jawab leq selapuq kesugihan Kandake, Ratu negeri Etiopia.",alkitab_sasak_Kis_8_27,14,general
SASAK_SENT_006199,Dengan nike sampun lumbar ojok Yerusalem jari beribadah tipaq Allah dait mangkin kenyeke tulak kadu kerete.,alkitab_sasak_Kis_8_27,16,general
SASAK_SENT_006200,Sewaktune melinggih leq atas keretene nike ie bace kitab Nabi Yesaya.,alkitab_sasak_Kis_8_27,11,general
SASAK_SENT_006201,"Roh Allah bemanik leq Pilipus, ""Lumbar rapetin kerete nike.""",alkitab_sasak_Kis_8_29,9,general
SASAK_SENT_006202,"Beterus Pilipus lumbar ngerapetin kerete nike, terus dengahne dengan nike bace kitab Nabi Yesaya.",alkitab_sasak_Kis_8_30,14,general
SASAK_SENT_006203,"Pilipus beketuan leq ie, ""Napi pelungguh ngerti saq pelungguh bace nike?""",alkitab_sasak_Kis_8_30,11,general
SASAK_SENT_006204,"Jawab dengan nike, ""Berembe tiang iniq ngerti, lamun ndeq araq saq jelasang leq tiang?"" Beterus ie tenaq Pilipus taek ojok kerete dait melinggih bareng kance ie.",alkitab_sasak_Kis_8_31,26,general
SASAK_SENT_006205,Niki ayat-ayat saq tebace nike.,alkitab_sasak_Kis_8_32,5,general
SASAK_SENT_006206,"""Ie maraq dombe saq tegeroh jari tesembeleh, maraq anak dombe saq ndeq ngembeq, lamun bulune tegunting, maraq nike Ie ndeq ngucapang napi-napi.",alkitab_sasak_Kis_8_32,22,general
SASAK_SENT_006207,Ie tehine dait teperlakuang ndeq adil.,alkitab_sasak_Kis_8_33,6,general
SASAK_SENT_006208,"Nyawe-Ne tembot leman gumi sehingge ndeq sopoq dengan juaq saq bau nyeriteang mengenai keturunan-Ne.""",alkitab_sasak_Kis_8_33,14,general
SASAK_SENT_006209,"Pembeleq leman Etiopia nike bebase leq Pilipus, ""Tunas badaq tiang sai saq temaksut siq nabi nike?",alkitab_sasak_Kis_8_34,16,general
SASAK_SENT_006210,"Diriqne mesaq atao dengan lain?""",alkitab_sasak_Kis_8_34,5,general
SASAK_SENT_006211,Make Pilipus endah mulai becerite; ie kadu ayat-ayat nike jari penembeqne nyampeang Kabar Solah mengenai Deside Isa tipaq pembeleq nike.,alkitab_sasak_Kis_8_35,20,general
SASAK_SENT_006212,"Leq tengaq kelampan, ie pade dateng leq sopoq taoq saq araq aiq.",alkitab_sasak_Kis_8_36,12,general
SASAK_SENT_006213,"Terus pembeleq nike bebase, ""Serioq nike, araq aiq!",alkitab_sasak_Kis_8_36,8,general
SASAK_SENT_006214,"Napi saq masih kurang malik jari baptis tiang?""",alkitab_sasak_Kis_8_36,8,general
SASAK_SENT_006215,"Pilipus bebase, ""Lamun pelungguh percaye sepenoq angen, pelungguh kanggo tebaptis."" Basen pembeleq Etiopia nike, ""Tiang percaye Deside Isa Almasih Bije saq asalne leman Allah.""",alkitab_sasak_Kis_8_37,24,general
SASAK_SENT_006216,"Beterus ie suruq keretene mentelah; dait deduaqne, Pilipus dait pembeleq nike, turun ojok dalem aiq terus Pilipus baptis pembeleq nike.",alkitab_sasak_Kis_8_38,20,general
SASAK_SENT_006217,"Sewaktu ie pade sugul leman aiq, Roh Tuhan bait Pilipus leman derike.",alkitab_sasak_Kis_8_39,12,general
SASAK_SENT_006218,Pembeleq Etiopia nike ndeq serioq ie malik.,alkitab_sasak_Kis_8_39,7,general
SASAK_SENT_006219,Siq senengne pembeleq nike ngelanjutang kelampanne.,alkitab_sasak_Kis_8_39,6,general
SASAK_SENT_006220,Selung-selung Pilipus sampun araq leq Asdod.,alkitab_sasak_Kis_8_40,6,general
SASAK_SENT_006221,"Dait sewaktu ie ngelanjutang kelampanne, ie beriteang Kabar Solah mengenai Deside Isa leq selapuq kote jangke ie dateng leq Kaisarea.",alkitab_sasak_Kis_8_40,20,general
SASAK_SENT_006222,Leq waktu nike Saulus terus doang beniat ngancem dait nyemateq pengiring-pengiring Junjungan Saq Mulie Deside Isa.,alkitab_sasak_Kis_9_1,16,general
SASAK_SENT_006223,"Ie lumbar ojok Imam Agung,",alkitab_sasak_Kis_9_1,5,general
SASAK_SENT_006224,"dait ie tunas surat kuase jari tejauq ojok bale-bale ibadah dengan Yahudi leq kote Damsyik, adeq lamun leq derike ie ndait dengan-dengan saq turut Langan saq tepetitoqang siq Junjungan Saq Mulie nike, ie bau dait jauq ie pade ojok Yerusalem.",alkitab_sasak_Kis_9_2,40,general
SASAK_SENT_006225,"Leq tengaq kelampan ojok Damsyik, sewaktune sampun rapet leq kote nike, selung-selung araq sinar leman langit becahaye leq sekiter Saulus.",alkitab_sasak_Kis_9_3,20,general
SASAK_SENT_006226,"Ie rebaq leq tanaq terus dengahne suare saq bemanik tipaq ie, ""Saulus, Saulus!",alkitab_sasak_Kis_9_4,13,general
SASAK_SENT_006227,"Kembeq side nganiaye Tiang?""",alkitab_sasak_Kis_9_4,4,general
SASAK_SENT_006228,"""Sai Pelungguh, Tuan?"" Saulus metaken.",alkitab_sasak_Kis_9_5,5,general
SASAK_SENT_006229,"Jawab suare nike, ""Tiang niki Isa, saq side aniaye.",alkitab_sasak_Kis_9_5,9,general
SASAK_SENT_006230,Laguq mangkin side ures dait tame ojok kote.,alkitab_sasak_Kis_9_6,8,general
SASAK_SENT_006231,"Leq derike side gen tebadaq napi saq harus side laksaneang.""",alkitab_sasak_Kis_9_6,10,general
SASAK_SENT_006232,"Dengan-dengan saq milu kance Saulus tinjot jangke ie pade kemomotan; sengaq ie pade dengah suare nike, laguq ndeqne serioq sopoq dengan juaq.",alkitab_sasak_Kis_9_7,22,general
SASAK_SENT_006233,"Beterus Saulus nganjeng, dait bukaqne penentengne, laguq penentengne ndeqne bau serioq napi-napi malik.",alkitab_sasak_Kis_9_8,13,general
SASAK_SENT_006234,Make ie pade tegel ime Saulus dait dendenne tame ojok Damsyik.,alkitab_sasak_Kis_9_8,11,general
SASAK_SENT_006235,Telu jelo ngoneqne ie ndeq tao nyerioq dait sengoneq nike ie ndeq bekelor atao nginem.,alkitab_sasak_Kis_9_9,15,general
SASAK_SENT_006236,Leq Damsyik araq sopoq dengan pengiring Deside Isa aranne Ananias.,alkitab_sasak_Kis_9_10,10,general
SASAK_SENT_006237,"Dalem sopoq penyerioqan, Junjungan Saq Mulie bemanik leq ie, ""Ananias!"" Jawab Ananias, ""Niki tiang, Junjungan Saq Mulie.""",alkitab_sasak_Kis_9_10,17,general
SASAK_SENT_006238,"Junjungan Saq Mulie bemanik, ""Silaq berangkat mangkin.",alkitab_sasak_Kis_9_11,7,general
SASAK_SENT_006239,Lumbar ojok balene Yudas leq langan saq aranne Langan Lomboq.,alkitab_sasak_Kis_9_11,10,general
SASAK_SENT_006240,Ketuanang leq derike dengan saq aranne Saulus saq asalne leman kote Tarsus.,alkitab_sasak_Kis_9_11,12,general
SASAK_SENT_006241,"Dengan nike kenyeke bedo'e,",alkitab_sasak_Kis_9_11,4,general
SASAK_SENT_006242,"dait leq dalem sopoq penyerioqan ie serioq sopoq dengan mame, aranne Ananias, dateng tipaq ie dait noloq imene leq atasne adeqne tao nyerioq malik.""",alkitab_sasak_Kis_9_12,24,general
SASAK_SENT_006243,"Jawab Ananias, ""Junjungan Saq Mulie, tiang sampun dengah luweq dengan bebaos mengenai dengan nike, terutame mengenai penganiayean-penganiayean saq ie piaq tipaq dengan-dengan saq tehususang bagi Allah saq ndot leq Yerusalem.",alkitab_sasak_Kis_9_13,30,general
SASAK_SENT_006244,"Dait mangkin ie sampun dateng ojok deriki siq wewenang penoq leman imam-imam kepale jari bau selapuq dengan saq percaye leq Deside.""",alkitab_sasak_Kis_9_14,21,general
SASAK_SENT_006245,"Laguq Junjungan Saq Mulie bemanik leq Ananias, ""Silaq lumbar doang!",alkitab_sasak_Kis_9_15,10,general
SASAK_SENT_006246,"Sengaq Tiang sampun mileq ie jari ngelayanin Tiang, adeq ie ngabarang mengenai Tiang tipaq bangse-bangse lain dait tipaq raje-raje dait tipaq dengan-dengan Israel endah.",alkitab_sasak_Kis_9_15,24,general
SASAK_SENT_006247,"Dait Tiang mesaq gen nyatayang leq ie selapuq penderitean saq gen ie terimaq lantaran Tiang.""",alkitab_sasak_Kis_9_16,15,general
SASAK_SENT_006248,"Make Ananias endah lumbar ojok bale nike, dait toloq imene leq atas Saulus, terus bebase, ""Semeton tiang Saulus, Junjungan Saq Mulie Deside Isa saq side serioq leq tengaq langan sewaktu side kenyeke ojok deriki, Ie saq manikang tiang dateng adeq side tao nyerioq malik, dait tekuasein siq Roh Suci.""",alkitab_sasak_Kis_9_17,49,general
SASAK_SENT_006249,"Waktu nike endah araq maraq ruen sisik empaq geriq leman penenteng Saulus, dait ie bau nyerioq malik.",alkitab_sasak_Kis_9_18,17,general
SASAK_SENT_006250,"Make ie ures, terus tebaptis.",alkitab_sasak_Kis_9_18,5,general
SASAK_SENT_006251,"Dait sesampun bekelor, ie jari kuat malik.",alkitab_sasak_Kis_9_19,7,general
SASAK_SENT_006252,Saulus ndot leq Damsyik kance pengiring-pengiring Deside Isa pire jelo ngoneqne.,alkitab_sasak_Kis_9_19,11,general
SASAK_SENT_006253,Ie langsung lumbar ojok bale-bale ibadah dait mulai beriteang bahwe Deside Isa nike Bije saq asalne leman Allah.,alkitab_sasak_Kis_9_20,18,general
SASAK_SENT_006254,Selapuq dengan bengaq dengah Saulus.,alkitab_sasak_Kis_9_21,5,general
SASAK_SENT_006255,"Ie pade bebase, ""Tekan ie saq leq Yerusalem sampun nyemateq selapuq dengan saq percaye leq Deside Isa?",alkitab_sasak_Kis_9_21,17,general
SASAK_SENT_006256,"Tekan ie dateng ojok deriki siq maksut jari bau dait jauq ie pade tipaq imam-imam kepale?""",alkitab_sasak_Kis_9_21,16,general
SASAK_SENT_006257,Laguq Saulus sayan beleq pengaruhne.,alkitab_sasak_Kis_9_22,5,general
SASAK_SENT_006258,"Bukti-bukti saq ie ajuang mengenai Deside Isa tetu-tetu piaq dengan takjub bahwe Deside Isa nike Almasih, jangke selapuq dengan Yahudi saq ndot leq Damsyik ndeq bau malik nentang ie.",alkitab_sasak_Kis_9_22,29,general
SASAK_SENT_006259,"Sesampun liwat pire waktu ngoneqne, dengan-dengan Yahudi besepakat gen nyemateq Saulus.",alkitab_sasak_Kis_9_23,11,general
SASAK_SENT_006260,Laguq rencane ie pade tetaoq siq Saulus.,alkitab_sasak_Kis_9_24,7,general
SASAK_SENT_006261,Kenjelo kekelem dengan-dengan Yahudi nike ngantih leq jebak beleq kote jari nyemateq ie.,alkitab_sasak_Kis_9_24,13,general
SASAK_SENT_006262,"Laguq leq sopoq kelem, pengiring-pengiring Saulus bait ie, terus nurunang ie leman tembok kote kadu sopoq keranjang.",alkitab_sasak_Kis_9_25,17,general
SASAK_SENT_006263,"Saulus lumbar ojok Yerusalem, dait leq derike ie berusahe begabung kance pengiring-pengiring Deside Isa.",alkitab_sasak_Kis_9_26,14,general
SASAK_SENT_006264,"Laguq dengan-dengan nike takut leq ie, sengaq ie pade ndeq percaye bahwe Saulus tetu-tetu sampun jari pengiring Deside Isa.",alkitab_sasak_Kis_9_26,19,general
SASAK_SENT_006265,"Laguq Barnabas dateng tipaq Saulus, terus jauqne Saulus ojok rasul-rasul.",alkitab_sasak_Kis_9_27,10,general
SASAK_SENT_006266,"Barnabas nyeriteang leq ie pade berembe Saulus serioq Junjungan Saq Mulie leq tengaq langan, dait berembe Junjungan Saq Mulie bemanik leq ie.",alkitab_sasak_Kis_9_27,22,general
SASAK_SENT_006267,Barnabas endah nyeriteang mengenai berembe wanenne Saulus ngajahang leq Damsyik siq pesengan Deside Isa.,alkitab_sasak_Kis_9_27,14,general
SASAK_SENT_006268,"Jari Saulus ndot bareng ie pade, dait siq bani gati hotbah leq selapuq wilayah Yerusalem siq pesengan Junjungan Saq Mulie.",alkitab_sasak_Kis_9_28,20,general
SASAK_SENT_006269,"Ie endah bebaos dait bedebat kance dengan-dengan Yahudi saq kadu base Yunani, laguq ie pade berusahe nyemateq Saulus.",alkitab_sasak_Kis_9_29,18,general
SASAK_SENT_006270,"Waktu dengan-dengan percaye saq lainne nenaoq hal nike, ie pade jauq Saulus ojok Kaisarea, beterus kirimne ojok Tarsus.",alkitab_sasak_Kis_9_30,18,general
SASAK_SENT_006271,"Sengoneq pire waktu, jemaah leq selapuq Yudea, Galilea, dait Samaria araq dalem keadaan tentrem.",alkitab_sasak_Kis_9_31,14,general
SASAK_SENT_006272,"Tetulung siq Roh Suci dait takut leq Tuhan, jemaah-jemaah nike sayan kuat dait sayan luweq.",alkitab_sasak_Kis_9_31,15,general
SASAK_SENT_006273,Leq waktu nike Petrus lampaq ngelining dait bejangoq ojok jemaah-jemaah.,alkitab_sasak_Kis_9_32,10,general
SASAK_SENT_006274,Leq dalem kelampanne nike ie jangoq dengan-dengan saq tehususang bagi Allah saq ndot leq Lida.,alkitab_sasak_Kis_9_32,15,general
SASAK_SENT_006275,"Leq derike ie bedait kance sopoq dengan mame aranne Eneas, saq kepaq dait ndeqne ures-ures leman petindoqanne baluq taun ngoneqne.",alkitab_sasak_Kis_9_33,20,general
SASAK_SENT_006276,"Petrus bebase leq Eneas, ""Eneas, Deside Isa Almasih nyelahang side.",alkitab_sasak_Kis_9_34,10,general
SASAK_SENT_006277,"Silaq ures, periri petindoqande."" Waktu nike endah Eneas ures.",alkitab_sasak_Kis_9_34,9,general
SASAK_SENT_006278,"Selapuq penduduk leq Lida dait Saron serioq Eneas, terus ie pade selapuq percaye leq Tuhan.",alkitab_sasak_Kis_9_35,15,general
SASAK_SENT_006279,Leq Yope araq sopoq dengan nine pengiring Deside Isa aranne Tabita.,alkitab_sasak_Kis_9_36,11,general
SASAK_SENT_006280,"(Leq dalem base Yunani, aranne Dorkas saq artine mayung.) Ie tetep doang laksaneang hal-hal saq solah dait tulung dengan-dengan miskin.",alkitab_sasak_Kis_9_36,20,general
SASAK_SENT_006281,Leq waktu nike ie sakit terus ninggal.,alkitab_sasak_Kis_9_37,7,general
SASAK_SENT_006282,"Sesampun jenazahne tepandiqang, ie tetoloq leq kamar saq leq atas.",alkitab_sasak_Kis_9_37,10,general
SASAK_SENT_006283,Kote Yope ndeqne jaoq leman Lida.,alkitab_sasak_Kis_9_38,6,general
SASAK_SENT_006284,"Jari sewaktu pengiring-pengiring Deside Isa leq kote Yope dengah bahwe Petrus araq leq Lida, ie pade ngutus due dengan lumbar ojok Petrus siq pesen niki, ""Becat-becat dateng ojok deriki.""",alkitab_sasak_Kis_9_38,29,general
SASAK_SENT_006285,Petrus langsung ures dait turut ie pade.,alkitab_sasak_Kis_9_39,7,general
SASAK_SENT_006286,"Sesampun dateng leq derike, ie tejauq ojok kamar saq leq atas.",alkitab_sasak_Kis_9_39,11,general
SASAK_SENT_006287,Selapuq bebalu leq derike keriwung Petrus sambil nangis dait petitoqangne leq ie kelambi-kelambi dait jubah-jubah saq tejaitang siq Dorkas waktu ie masih idup.,alkitab_sasak_Kis_9_39,23,general
SASAK_SENT_006288,"Petrus suruq ie pade selapuq sugul, terus ie sujut dait bedo'e.",alkitab_sasak_Kis_9_40,11,general
SASAK_SENT_006289,"Sesampun nike ie serioq andang jenazah Dorkas, dait bebase, ""Tabita, ures!"" Make Dorkas bukaq penentengne, dait waktu ie serioq Petrus, ie tokol.",alkitab_sasak_Kis_9_40,22,general
SASAK_SENT_006290,Beterus Petrus tegel imene dait tulung ie nganjeng.,alkitab_sasak_Kis_9_41,8,general
SASAK_SENT_006291,"Sesampun nike Petrus ngempoh dengan-dengan percaye leq derike bareng kance bebalu-bebalu nike, terus serahangne Dorkas saq sampun idup nike leq ie pade.",alkitab_sasak_Kis_9_41,22,general
SASAK_SENT_006292,"Kabar mengenai peristiwe nike nyebar ojok selapuq wilayah Yope, sehingge luweq dengan percaye leq Junjungan Saq Mulie.",alkitab_sasak_Kis_9_42,17,general
SASAK_SENT_006293,Petrus ndot leq derike pire jelo malik leq bale sopoq tukang kulit aranne Simon.,alkitab_sasak_Kis_9_43,14,general
SASAK_SENT_006294,Leq Kaisarea araq sopoq dengan mame aranne Kornelius.,alkitab_sasak_Kis_10_1,8,general
SASAK_SENT_006295,"Ie jari prewire ""Tentere Italia.""",alkitab_sasak_Kis_10_1,5,general
SASAK_SENT_006296,Ie dengan saq takut leq Allah dait selapuq kadang jarine beribadah tipaq Allah.,alkitab_sasak_Kis_10_2,13,general
SASAK_SENT_006297,"Ie luweq nulung dengan-dengan Yahudi saq miskin, dait ie rajin bedo'e tipaq Allah.",alkitab_sasak_Kis_10_2,13,general
SASAK_SENT_006298,"Leq sopoq jelo kire-kire jam telu kebian, pedas gati ie serioq leq dalem sopoq penyerioqan, sopoq malaekat Allah rauh dait ngemanikang ie, ""Kornelius!""",alkitab_sasak_Kis_10_3,23,general
SASAK_SENT_006299,"Siq rase takut Kornelius perhatiang malaekat nike terus bebase, ""Araq napi Bapaq?"" Jawab malaekat nike, ""Selapuq do'e dait kemurahan atende nike sampun teterimaq siq Allah dait Allah iling leq side.",alkitab_sasak_Kis_10_4,30,general
SASAK_SENT_006300,Mangkin suruq dengan lumbar ojok Yope ngempoh Simon saq aran lengkapne Simon Petrus.,alkitab_sasak_Kis_10_5,13,general
SASAK_SENT_006301,"Ie kenyeke nyodoq leq bale sopoq tukang kulit aranne Simon, saq ndot leq sedin pesisi.""",alkitab_sasak_Kis_10_6,15,general
SASAK_SENT_006302,"Sesampun malaekat saq bemanik leq Kornelius nike lumbar, Kornelius ngempoh due pelayanne dait sopoq pengawal saq soleh.",alkitab_sasak_Kis_10_7,17,general
SASAK_SENT_006303,"Kornelius nyeriteang tipaq ie pade napi saq sampun telaksane, terus suruq ie pade lumbar ojok Yope.",alkitab_sasak_Kis_10_8,16,general
SASAK_SENT_006304,"Jemaqne, sewaktu ie pade masih leq tengaq langan, dait gen dateng leq Yope, Petrus taek ojok atas bale jari bedo'e.",alkitab_sasak_Kis_10_9,20,general
SASAK_SENT_006305,Beterus ie lapah gati dait melet bekelor.,alkitab_sasak_Kis_10_10,7,general
SASAK_SENT_006306,"Sewaktu keloran kenyeke tesedieang, ie mauq sopoq penyerioqan.",alkitab_sasak_Kis_10_10,8,general
SASAK_SENT_006307,"Ie serioq langit kebukaq, dait selembar lakar saq gamber teulurang ojok gumi, begantung leq empat bucune.",alkitab_sasak_Kis_10_11,16,general
SASAK_SENT_006308,"Leq dalemne araq segale macem binatang benae empat, selapuq binatang saq ngumang dait kedit-kedit saq liah.",alkitab_sasak_Kis_10_12,16,general
SASAK_SENT_006309,"Terus araq suare bemanik leq ie, ""Petrus, ures!",alkitab_sasak_Kis_10_13,8,general
SASAK_SENT_006310,"Silaq sembeleh dait kelorang!""",alkitab_sasak_Kis_10_13,4,general
SASAK_SENT_006311,"Petrus bejawab, ""Nenten, Tuhan!",alkitab_sasak_Kis_10_14,4,general
SASAK_SENT_006312,"Nenten uwah tiang ngelorang napi-napi saq haram atao najis.""",alkitab_sasak_Kis_10_14,9,general
SASAK_SENT_006313,"Laguq suare nike bemanik malik leq ie, ""Napi saq sampun tenyatayang halal siq Allah, ndaq side anggep haram!""",alkitab_sasak_Kis_10_15,18,general
SASAK_SENT_006314,"Hal nike telaksane terus jangke telu kali, beterus lakar nike kerangkatan ojok sorge.",alkitab_sasak_Kis_10_16,13,general
SASAK_SENT_006315,"Petrus bingung mikirang napi arti penyerioqanne nike, sewaktu Petrus mikir-mikir, dengan-dengan saq tesuruq siq Kornelius boyaq bale Simon sampun araq leq julu lawang.",alkitab_sasak_Kis_10_17,23,general
SASAK_SENT_006316,"Terus ie pade ngempoh dengan dait beketuan, ""Napi leq deriki araq temue saq madeq, aranne Simon Petrus?""",alkitab_sasak_Kis_10_18,17,general
SASAK_SENT_006317,"Dait sewaktu Petrus masih doang berusahe nenaoq arti penyerioqanne nike, Roh Allah bemanik leq ie, ""Hai Petrus, araq telu dengan kenyeke boyaq side.",alkitab_sasak_Kis_10_19,23,general
SASAK_SENT_006318,"Silaq aruan turun ojok bawaq, dait ndaq ragu-ragu milu bareng ie pade, sengaq Tiang saq ngutus ie pade.""",alkitab_sasak_Kis_10_20,18,general
SASAK_SENT_006319,"Beterus Petrus turun ojok bawaq, dait bebase leq dengan-dengan nike, ""Tiang niki saq side pade pete, araq keperluan napi side pade dateng?""",alkitab_sasak_Kis_10_21,22,general
